epoch,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
21,0.8029857829765037,0.7159387833542294,0.6712962962962963,0.6666666666666666,0.4492691689067417,0.9930555555555556,0.9930555555555555,0.993054801953337,1.0,1.0,1.0
22,0.7323699858453538,0.6838945326981721,0.6875,0.7037037037037037,0.5290709270371331,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
23,0.7707097596592374,0.6924274630016751,0.6921296296296297,0.7037037037037037,0.5322733985053169,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
24,0.7456504503885905,0.6954193049006991,0.6805555555555556,0.6666666666666666,0.4518164065149095,0.9722222222222222,0.9722222222222222,0.9721739130434782,1.0,1.0,1.0
25,0.7220543622970581,0.6761876896575645,0.6944444444444444,0.7037037037037037,0.5565255681673685,0.9097222222222222,0.9097222222222222,0.9080358129766773,0.8888888888888888,0.8888888888888888,0.8857142857142857
26,0.7675274726417329,0.713582921911169,0.6851851851851852,0.7037037037037037,0.5981887413395776,0.8888888888888888,0.8888888888888888,0.8857142857142857,0.8888888888888888,0.8888888888888888,0.8857142857142857
27,0.7703350848621793,0.6833633692176254,0.6898148148148148,0.7037037037037037,0.49715584847662186,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
28,0.7396447150795548,0.6775117913881937,0.6921296296296297,0.7037037037037037,0.5408862564298842,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
29,0.75510957064452,0.68310429431774,0.6851851851851852,0.7037037037037037,0.49808814459376866,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
30,0.725477792598583,0.6707178243884334,0.6898148148148148,0.7037037037037037,0.544729146692488,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
31,0.7251802406929158,0.6761203342013888,0.6805555555555556,0.6666666666666666,0.4628314707014296,0.9375,0.9375,0.9371423372606106,1.0,1.0,1.0
